Date_month,SP500_monthly_return,SP500_volatility,YOY_inflation,Inflation_volatility,Inflation_suprise,Inflation_lag,Volatility_lag,Surprise_lag
2015-02,-1.8146913065794124,2.7229181741029542,-0.08703146293520363,0.8224584893308398,-2.8870314629352034,-0.229930978205432,0.6918884591900222,-2.729930978205432
2015-03,4.777193663977771,2.5540304647026777,-0.022031284423878736,0.9089086438964803,-3.022031284423879,-0.08703146293520363,0.8224584893308398,-2.8870314629352034
2015-04,-2.725050845577608,2.764562365096776,-0.1040309893939057,0.9477077251388518,-2.704030989393906,-0.022031284423878736,0.9089086438964803,-3.022031284423879
2015-05,2.3595831915879706,2.785077473213401,0.03503321824428638,0.9195560307908466,-2.7649667817557133,-0.1040309893939057,0.9477077251388518,-2.704030989393906
2015-06,0.16316262670290135,2.7662350838249985,0.17957180975505568,0.8578350573298332,-2.5204281902449446,0.03503321824428638,0.9195560307908466,-2.7649667817557133
2015-07,-1.6247370123586562,2.7924326507341166,0.22568611104093567,0.7693499167693659,-2.574313888959064,0.17957180975505568,0.8578350573298332,-2.5204281902449446
2015-08,0.9925830098369842,2.6393307980946594,0.2413037985344812,0.683514133690125,-2.558696201465519,0.22568611104093567,0.7693499167693659,-2.574313888959064
2015-09,-8.779149112848545,3.6084189048227184,0.00884296163417366,0.5706199204721922,-2.791157038365826,0.2413037985344812,0.683514133690125,-2.558696201465519
2015-10,0.520937943428552,3.5266988125397924,0.12761656067051227,0.3986864621988322,-2.5723834393294878,0.00884296163417366,0.5706199204721922,-2.791157038365826
2015-11,9.368345664921291,4.356372750089085,0.4363182169185097,0.24660760929168749,-2.2636817830814904,0.12761656067051227,0.3986864621988322,-2.5723834393294878
2015-12,-0.06749677919572199,4.337616802793303,0.638724751536489,0.24380820193993,-1.9612752484635112,0.4363182169185097,0.24660760929168749,-2.2636817830814904
2016-01,-4.278919907314733,4.533530935234689,1.2375025026943784,0.38118436589191806,-1.2624974973056216,0.638724751536489,0.24380820193993,-1.9612752484635112
2016-02,-3.6409541627700777,4.626309288009771,0.8472775790126708,0.40244348718241696,-1.6527224209873292,1.2375025026943784,0.38118436589191806,-1.2624974973056216
2016-03,2.0094035519088247,4.417467064515984,0.8916160965521974,0.41778269018948955,-1.8083839034478029,0.8472775790126708,0.40244348718241696,-1.6527224209873292
2016-04,4.773172334332298,4.596958844942139,1.1726257503534734,0.4404952940388214,-1.6273742496465264,0.8916160965521974,0.41778269018948955,-1.8083839034478029
2016-05,0.41730922825825395,4.5459857127005705,1.0784764621246252,0.442593805554015,-1.3215235378753747,1.1726257503534734,0.4404952940388214,-1.6273742496465264
2016-06,0.8599927488438559,4.552874658588241,1.0792865347959444,0.4428667680284791,-1.5207134652040557,1.0784764621246252,0.442593805554015,-1.3215235378753747
2016-07,0.1724299139327371,4.522381400732568,0.868363343051836,0.42327896465925213,-1.8316366569481641,1.0792865347959444,0.4428667680284791,-1.5207134652040557
2016-08,3.228328695170231,4.603524483718304,1.0553158595656909,0.40457820831767594,-1.4446841404343091,0.868363343051836,0.42327896465925213,-1.8316366569481641
2016-09,0.0009222020249981979,3.6044432397791817,1.5486446201652213,0.37875782009693326,-0.8513553798347786,1.0553158595656909,0.40457820831767594,-1.4446841404343091
2016-10,-0.44499211243383396,3.6295801757549175,1.685924966243647,0.35026811739153013,-0.7140750337563528,1.5486446201652213,0.37875782009693326,-0.8513553798347786
2016-11,-2.2894679616256837,2.6137884512461578,1.6843334719788983,0.3381779986761178,-0.7156665280211016,1.685924966243647,0.35026811739153013,-0.7140750337563528
2016-12,3.7580791261566278,2.8216397600260046,2.0507989115119822,0.38667392546130797,-0.14920108848801794,1.6843334719788983,0.3381779986761178,-0.7156665280211016
2017-01,3.046442741477564,2.495529137742669,2.510393348257119,0.5270529832040262,-0.0896066517428813,2.0507989115119822,0.38667392546130797,-0.14920108848801794
2017-02,0.9619842925098334,2.0290078471036894,2.810361681329418,0.6413819716387757,0.11036168132941793,2.510393348257119,0.5270529832040262,-0.0896066517428813
2017-03,5.106705692608908,2.2964918319202052,2.441196236559133,0.6556093221382174,-0.05880376344086713,2.810361681329418,0.6413819716387757,0.11036168132941793
2017-04,-1.5492693388895613,2.23489486027942,2.176223471915387,0.6510191631578752,-0.323776528084613,2.441196236559133,0.6556093221382174,-0.05880376344086713
2017-05,1.2501903111518764,2.2244812340602538,1.8563431667619825,0.6159554410909661,-0.7436568332380176,2.176223471915387,0.6510191631578752,-0.323776528084613
2017-06,1.7472451086623189,2.227797909505421,1.640565809959122,0.5750502757682505,-0.959434190040878,1.8563431667619825,0.6159554410909661,-0.7436568332380176
2017-07,-0.043210817955365764,2.2381175301941405,1.7251073506565968,0.4871053229638987,-0.8748926493434033,1.640565809959122,0.5750502757682505,-0.959434190040878
2017-08,1.9489457721581327,2.163557626259238,1.9281215572969739,0.40201415344375485,-0.6718784427030262,1.7251073506565968,0.4871053229638987,-0.8748926493434033
2017-09,0.008074430673766382,2.1632209329243994,2.1805652303711875,0.3774633304899064,-0.5194347696288126,1.9281215572969739,0.40201415344375485,-0.6718784427030262
2017-10,2.122713747870775,2.1203686000367377,2.020757753132481,0.3594449101728999,-0.37924224686751895,2.1805652303711875,0.3774633304899064,-0.5194347696288126
2017-11,1.986461216015482,1.7884752206248775,2.172493864295564,0.33684124705308044,-0.3275061357044362,2.020757753132481,0.3594449101728999,-0.37924224686751895
2017-12,2.437033243259692,1.6877884371176999,2.1299307195522554,0.3360070975143417,-0.5700692804477447,2.172493864295564,0.33684124705308044,-0.3275061357044362
2018-01,2.028222043767388,1.6323358558330365,2.151318868063942,0.3146192483764587,-0.5486811319360583,2.1299307195522554,0.3360070975143417,-0.5700692804477447
2018-02,4.680222980576593,1.858122586935981,2.263468931091857,0.2314045375491478,-0.4365310689081432,2.151318868063942,0.3146192483764587,-0.5486811319360583
2018-03,-5.1137874681087965,2.455979456339846,2.3309497646499278,0.21647926316873473,-0.46905023535007206,2.263468931091857,0.2314045375491478,-0.4365310689081432
2018-04,-3.577365465397781,2.701731335645919,2.4709963021052985,0.2469352549426675,-0.22900369789470165,2.3309497646499278,0.21647926316873473,-0.46905023535007206
